,resistance,voltage,current,time,pre_rect,post_rect,labels
21379,6,250,DC,213.79,0.41015625,7.85400390625,L
21380,6,250,DC,213.8,0.390625,7.855224609375,L
21381,6,250,DC,213.81,0.38330078125,7.8564453125,L
21382,6,250,DC,213.82,0.39306640625,7.855224609375,L
21383,6,250,DC,213.83,0.41259765625,7.855224609375,L
21384,6,250,DC,213.84,0.4345703125,7.855224609375,L
21385,6,250,DC,213.85,0.452880859375,7.85400390625,L
21386,6,250,DC,213.86,0.455322265625,7.85400390625,L
21387,6,250,DC,213.87,0.4443359375,7.850341796875,L
21388,6,250,DC,213.88,0.42236328125,7.852783203125,L
21389,6,250,DC,213.89000000000001,0.400390625,7.8515625,L
21390,6,250,DC,213.9,0.386962890625,7.85400390625,L
21391,6,250,DC,213.91,0.3857421875,7.855224609375,L
