,precision_J,recall_J,fscore_J,precision_K,recall_K,fscore_K,precision_L,recall_L,fscore_L,precision_M,recall_M,fscore_M,precision_N,recall_N,fscore_N,precision_W,recall_W,fscore_W,accuracy
0,0.7601455184093332,0.8717450726514171,0.8121293348969677,0.5274489795918368,0.49041745730550285,0.508259587020649,0.6745972343870266,0.7154623504574243,0.694429113958635,0.7659944821532916,0.7779516675472444,0.7719267732734374,0.0,0.0,0.0,0.0,0.0,0.0,0.7143963370709576
0,0.4292264838225841,0.8922145020488153,0.5796128584242354,0.5861538461538461,0.471461716937355,0.5225889412773254,0.8012425866273294,0.8505396789888708,0.8251555021605597,0.9249545712573217,0.8634941217918543,0.8931682953045619,0.015151515151515152,0.009904912836767036,0.011978917105893628,0.0,0.0,0.0,0.8402271989613762
0,0.4136595744680851,0.8745052177042102,0.5616477929281257,0.5878873239436619,0.6216860291927316,0.6043144635876647,0.7160289417870167,0.8089943030639395,0.7596780399123823,0.9761419256331363,0.7450452154829922,0.8450793687125903,0.02175019667731038,0.6072351421188631,0.04199615779832909,0.0,0.0,0.0,0.7723416653632731
0,0.269580472921434,0.920700255301412,0.4170491958037832,0.6091752577319588,0.6141773204448602,0.6116660628331867,0.7427729758900313,0.7573502438882654,0.7499907834598621,0.931818558432161,0.7271436114613304,0.8168551689741705,0.4823568910525432,0.6159711886518567,0.541036786778709,0.0,0.0,0.0,0.727731153689414
0,0.514950357885015,0.8522162781811234,0.6419833045480714,0.26211267605633803,0.5758044554455446,0.3602400309717383,0.8023910630776478,0.9130175109105889,0.8541371452805612,0.9527845682943363,0.909387867142465,0.9305805519607548,0.972972972972973,0.08044692737430167,0.14860681114551083,0.0,0.0,0.0,0.8437180607853685
0,0.4012852552659764,0.8868522873833549,0.5525508491801264,0.4787391304347826,0.5532609787961009,0.5133094028250431,0.7424784735654848,0.7961513181330336,0.76837874660156,0.9005675958393494,0.7918736761648131,0.8427303027274075,0.39144039229985045,0.4124047963435524,0.4016492169082909,0.0,0.0,0.0,0.7680986381212788
