2025-11-23 13:17:18.791666 16 {'augment_factor': 2, 'chunk_seconds': 0.6823632022894571, 'num_freqs': 20, 'num_estimators': 488, 'learning_rate': 0.020183922077138525, 'max_depth': 4, 'min_samples_split': 17, 'min_samples_leaf': 3, 'subsample': 0.7362326800557293, 'window_seconds': 4} 0.4261022728585897
2025-11-23 13:49:07.671598 17 {'augment_factor': 2, 'chunk_seconds': 0.2934039538885754, 'num_freqs': 13, 'num_estimators': 440, 'learning_rate': 0.012123052786732083, 'max_depth': 7, 'min_samples_split': 20, 'min_samples_leaf': 2, 'subsample': 0.6704809552413352, 'window_seconds': 5} 0.43491672726185704
2025-11-23 15:18:04.769097 18 {'augment_factor': 8, 'chunk_seconds': 0.6494629517999785, 'num_freqs': 17, 'num_estimators': 261, 'learning_rate': 0.024937404038133635, 'max_depth': 5, 'min_samples_split': 16, 'min_samples_leaf': 5, 'subsample': 0.8135175306379779, 'window_seconds': 4} 0.4254966119318615
2025-11-23 15:41:55.310932 19 {'augment_factor': 4, 'chunk_seconds': 0.21955372401166612, 'num_freqs': 12, 'num_estimators': 162, 'learning_rate': 0.014613992706672798, 'max_depth': 8, 'min_samples_split': 14, 'min_samples_leaf': 4, 'subsample': 0.7621427858555975, 'window_seconds': 3} 0.4137389991994602
2025-11-23 16:42:55.449631 20 {'augment_factor': 2, 'chunk_seconds': 0.542606886431469, 'num_freqs': 4, 'num_estimators': 432, 'learning_rate': 0.026191466959591025, 'max_depth': 4, 'min_samples_split': 18, 'min_samples_leaf': 2, 'subsample': 0.6712370155597457, 'window_seconds': 5} 0.40738070869018816
2025-11-23 17:03:48.195063 21 {'augment_factor': 2, 'chunk_seconds': 0.2436872205145898, 'num_freqs': 13, 'num_estimators': 443, 'learning_rate': 0.0100026572094792, 'max_depth': 7, 'min_samples_split': 20, 'min_samples_leaf': 2, 'subsample': 0.6609547734261196, 'window_seconds': 5} 0.4310526985382935
2025-11-23 18:51:04.266773 22 {'augment_factor': 2, 'chunk_seconds': 0.24851980442584892, 'num_freqs': 12, 'num_estimators': 441, 'learning_rate': 0.0134326647736213, 'max_depth': 7, 'min_samples_split': 20, 'min_samples_leaf': 4, 'subsample': 0.606299656242717, 'window_seconds': 5} 0.4321065520711378
2025-11-23 20:26:44.064461 23 {'augment_factor': 2, 'chunk_seconds': 0.9743410136343267, 'num_freqs': 18, 'num_estimators': 395, 'learning_rate': 0.0128111058196477, 'max_depth': 8, 'min_samples_split': 17, 'min_samples_leaf': 2, 'subsample': 0.7877242935249347, 'window_seconds': 4} 0.41236373493003514
2025-11-23 21:01:56.964415 24 {'augment_factor': 2, 'chunk_seconds': 0.028633095110864648, 'num_freqs': 15, 'num_estimators': 294, 'learning_rate': 0.019086555382665425, 'max_depth': 7, 'min_samples_split': 20, 'min_samples_leaf': 3, 'subsample': 0.6934119484151828, 'window_seconds': 5} 0.42781993591932754
2025-11-24 14:23:58.517900 25 {'augment_factor': 2, 'chunk_seconds': 0.5077107624709893, 'num_freqs': 10, 'num_estimators': 365, 'learning_rate': 0.0278362392292892, 'max_depth': 8, 'min_samples_split': 18, 'min_samples_leaf': 1, 'subsample': 0.6614615138606177, 'window_seconds': 4} 0.4258432943386916
2025-11-24 15:07:30.455523 26 {'augment_factor': 2, 'chunk_seconds': 0.8281969427699113, 'num_freqs': 18, 'num_estimators': 447, 'learning_rate': 0.012092372648104397, 'max_depth': 6, 'min_samples_split': 15, 'min_samples_leaf': 4, 'subsample': 0.9536446781456283, 'window_seconds': 5} 0.4296383688995576
2025-11-24 15:50:36.816733 27 {'augment_factor': 8, 'chunk_seconds': 1.1870094031115266, 'num_freqs': 14, 'num_estimators': 248, 'learning_rate': 0.01669371486355224, 'max_depth': 7, 'min_samples_split': 16, 'min_samples_leaf': 2, 'subsample': 0.7824984459355203, 'window_seconds': 5} 0.4293415266066393
2025-11-24 16:05:33.048414 28 {'augment_factor': 4, 'chunk_seconds': 0.20199018657432288, 'num_freqs': 11, 'num_estimators': 476, 'learning_rate': 0.05793449898136202, 'max_depth': 8, 'min_samples_split': 13, 'min_samples_leaf': 5, 'subsample': 0.7191139184758487, 'window_seconds': 4} 0.417704937985276
2025-11-24 18:44:00.947965 29 {'augment_factor': 2, 'chunk_seconds': 0.15695116955500305, 'num_freqs': 8, 'num_estimators': 318, 'learning_rate': 0.022856625685408707, 'max_depth': 3, 'min_samples_split': 19, 'min_samples_leaf': 6, 'subsample': 0.8708815096011566, 'window_seconds': 5} 0.4187776223851783
2025-11-24 19:51:10.534085 30 {'augment_factor': 2, 'chunk_seconds': 0.35180891914921564, 'num_freqs': 16, 'num_estimators': 185, 'learning_rate': 0.011415003404671126, 'max_depth': 5, 'min_samples_split': 17, 'min_samples_leaf': 3, 'subsample': 0.637176219124175, 'window_seconds': 3} 0.41848362800623623
2025-11-24 20:17:04.199089 31 {'augment_factor': 2, 'chunk_seconds': 0.30493533113370613, 'num_freqs': 12, 'num_estimators': 417, 'learning_rate': 0.01370891615398543, 'max_depth': 7, 'min_samples_split': 20, 'min_samples_leaf': 4, 'subsample': 0.6055971874899138, 'window_seconds': 5} 0.43188388376266684
2025-11-24 21:29:45.649010 32 {'augment_factor': 2, 'chunk_seconds': 0.539106931470517, 'num_freqs': 13, 'num_estimators': 466, 'learning_rate': 0.01609824637736843, 'max_depth': 7, 'min_samples_split': 19, 'min_samples_leaf': 4, 'subsample': 0.6315409838463675, 'window_seconds': 5} 0.4226800358373792
2025-11-24 22:17:47.591665 33 {'augment_factor': 2, 'chunk_seconds': 0.11151773782407282, 'num_freqs': 11, 'num_estimators': 410, 'learning_rate': 0.03396522494570287, 'max_depth': 6, 'min_samples_split': 20, 'min_samples_leaf': 2, 'subsample': 0.6859765157564496, 'window_seconds': 5} 0.432660325576945
2025-11-25 01:23:53.078351 34 {'augment_factor': 1, 'chunk_seconds': 0.14382543076794727, 'num_freqs': 7, 'num_estimators': 360, 'learning_rate': 0.032077945560204706, 'max_depth': 6, 'min_samples_split': 18, 'min_samples_leaf': 2, 'subsample': 0.7528605242570177, 'window_seconds': 5} 0.4222811889641814
2025-11-25 03:27:03.328782 35 {'augment_factor': 2, 'chunk_seconds': 0.4511026217042996, 'num_freqs': 11, 'num_estimators': 413, 'learning_rate': 0.04808110092970931, 'max_depth': 5, 'min_samples_split': 11, 'min_samples_leaf': 1, 'subsample': 0.6829198244614562, 'window_seconds': 4} 0.42069738832686077
2025-11-25 04:04:02.845811 36 {'augment_factor': 2, 'chunk_seconds': 0.12315735075225917, 'num_freqs': 9, 'num_estimators': 495, 'learning_rate': 0.029598108515921876, 'max_depth': 6, 'min_samples_split': 15, 'min_samples_leaf': 3, 'subsample': 0.7140438115691526, 'window_seconds': 5} 0.427064064733868
2025-11-25 07:20:31.767773 37 {'augment_factor': 1, 'chunk_seconds': 0.32737258374231915, 'num_freqs': 6, 'num_estimators': 463, 'learning_rate': 0.04054720829194229, 'max_depth': 8, 'min_samples_split': 19, 'min_samples_leaf': 3, 'subsample': 0.8427810740986549, 'window_seconds': 2} 0.39881637857338176
2025-11-25 08:50:17.248780 38 {'augment_factor': 2, 'chunk_seconds': 0.04605037496537456, 'num_freqs': 19, 'num_estimators': 402, 'learning_rate': 0.021268612299639757, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 2, 'subsample': 0.7393129134734742, 'window_seconds': 4} 0.4258551023617656
2025-11-25 20:09:31.831831 39 {'augment_factor': 8, 'chunk_seconds': 1.3538637246654281, 'num_freqs': 9, 'num_estimators': 350, 'learning_rate': 0.0986916283984762, 'max_depth': 8, 'min_samples_split': 9, 'min_samples_leaf': 1, 'subsample': 0.8032933090002735, 'window_seconds': 5} 0.4111165072189908
2025-11-25 20:26:56.869959 40 {'augment_factor': 4, 'chunk_seconds': 0.8459176886172185, 'num_freqs': 13, 'num_estimators': 305, 'learning_rate': 0.01768549032730808, 'max_depth': 5, 'min_samples_split': 18, 'min_samples_leaf': 3, 'subsample': 0.9477929130015796, 'window_seconds': 4} 0.4276338590346598
2025-11-25 20:48:12.793216 41 {'augment_factor': 2, 'chunk_seconds': 0.2757916674201692, 'num_freqs': 12, 'num_estimators': 443, 'learning_rate': 0.014309352291124122, 'max_depth': 7, 'min_samples_split': 20, 'min_samples_leaf': 4, 'subsample': 0.653026895213254, 'window_seconds': 5} 0.4301401664448621
2025-11-25 22:19:18.046536 42 {'augment_factor': 2, 'chunk_seconds': 0.15461655827842857, 'num_freqs': 10, 'num_estimators': 427, 'learning_rate': 0.01123091778450378, 'max_depth': 7, 'min_samples_split': 20, 'min_samples_leaf': 5, 'subsample': 0.6245929211869865, 'window_seconds': 5} 0.4361752544335032
2025-11-26 00:45:18.244795 43 {'augment_factor': 2, 'chunk_seconds': 0.13545208245950818, 'num_freqs': 10, 'num_estimators': 378, 'learning_rate': 0.01129853898480816, 'max_depth': 6, 'min_samples_split': 19, 'min_samples_leaf': 6, 'subsample': 0.6365663591021297, 'window_seconds': 5} 0.4309644610939638
2025-11-26 02:57:59.046416 44 {'augment_factor': 2, 'chunk_seconds': 0.3973679902150957, 'num_freqs': 8, 'num_estimators': 417, 'learning_rate': 0.011414935854631613, 'max_depth': 7, 'min_samples_split': 17, 'min_samples_leaf': 5, 'subsample': 0.6940850765529754, 'window_seconds': 5} 0.4255108068445593
2025-11-26 03:52:59.866372 45 {'augment_factor': 1, 'chunk_seconds': 0.025139101475614184, 'num_freqs': 14, 'num_estimators': 500, 'learning_rate': 0.015498685873596109, 'max_depth': 8, 'min_samples_split': 18, 'min_samples_leaf': 7, 'subsample': 0.6283802607428308, 'window_seconds': 5} 0.4232380442267923
2025-11-27 09:32:19.145606 46 {'augment_factor': 2, 'chunk_seconds': 0.1954284526762791, 'num_freqs': 11, 'num_estimators': 388, 'learning_rate': 0.03395083290300599, 'max_depth': 6, 'min_samples_split': 16, 'min_samples_leaf': 9, 'subsample': 0.7716279444337744, 'window_seconds': 5} 0.430578176507237
2025-11-27 11:24:42.805588 47 {'augment_factor': 2, 'chunk_seconds': 0.592019443171283, 'num_freqs': 8, 'num_estimators': 472, 'learning_rate': 0.02306054643521346, 'max_depth': 7, 'min_samples_split': 19, 'min_samples_leaf': 5, 'subsample': 0.6811035685559459, 'window_seconds': 2} 0.4034918261087162
2025-11-27 12:02:42.395507 48 {'augment_factor': 8, 'chunk_seconds': 0.4028049476503296, 'num_freqs': 15, 'num_estimators': 237, 'learning_rate': 0.018947910204523414, 'max_depth': 3, 'min_samples_split': 20, 'min_samples_leaf': 3, 'subsample': 0.7294832034056127, 'window_seconds': 3} 0.40826354339975507
2025-11-27 12:22:39.950739 49 {'augment_factor': 2, 'chunk_seconds': 0.11403424994910497, 'num_freqs': 9, 'num_estimators': 285, 'learning_rate': 0.049238257438527555, 'max_depth': 4, 'min_samples_split': 14, 'min_samples_leaf': 2, 'subsample': 0.9388660291738878, 'window_seconds': 4} 0.4240608060022763
2025-11-27 14:17:16.096549 50 {'augment_factor': 4, 'chunk_seconds': 1.7087202986567314, 'num_freqs': 16, 'num_estimators': 458, 'learning_rate': 0.01040995291447945, 'max_depth': 6, 'min_samples_split': 17, 'min_samples_leaf': 6, 'subsample': 0.8765134473685215, 'window_seconds': 5} 0.41791241924772843
2025-11-27 14:35:40.583601 51 {'augment_factor': 2, 'chunk_seconds': 0.26617772894015196, 'num_freqs': 11, 'num_estimators': 431, 'learning_rate': 0.013674865765137942, 'max_depth': 7, 'min_samples_split': 20, 'min_samples_leaf': 4, 'subsample': 0.6175259488918555, 'window_seconds': 5} 0.4289038888750396
2025-11-27 16:00:49.644236 52 {'augment_factor': 2, 'chunk_seconds': 0.2243287466681504, 'num_freqs': 13, 'num_estimators': 437, 'learning_rate': 0.012853613990734212, 'max_depth': 7, 'min_samples_split': 19, 'min_samples_leaf': 4, 'subsample': 0.649249475576577, 'window_seconds': 5} 0.435845729076692
2025-11-27 17:54:41.437365 53 {'augment_factor': 2, 'chunk_seconds': 0.09561215237788462, 'num_freqs': 13, 'num_estimators': 424, 'learning_rate': 0.012379958250717533, 'max_depth': 7, 'min_samples_split': 19, 'min_samples_leaf': 5, 'subsample': 0.6960741269676464, 'window_seconds': 5} 0.4348811448776404
